word,reading,translation,tags
酸化炭素,さんかたんそ,koloxid,n
酸敗,さんぱい,försurning,n/vs
寸刻,すんこく,ögonblick,n
村落共同体,そんらくきょうどうたい,byalag,n
罪深い,つみぶかい,syndig,adj-i
都市化,としか,urbanisering,n/vs
著作者,ちょさくしゃ,författare,n
著作家,ちょさくか,författare,n
着弾距離,ちゃくだんきょり,skotthåll,n
書冊,しょさつ,bok,n
書冊,しょさつ,häfte,n
書冊,しょさつ,publikation,n
書き抜き,かきぬき,utvinna,n
書抜き,かきぬき,utvinna,n
書見,しょけん,lektyr,n/vs
書記局,しょききょく,sekretariat,n
書記官,しょきかん,sekreterare,n
書肆,しょし,boklåda,n
書簡文,しょかんぶん,brevstil,n
書籍商,しょせきしょう,boklåda,n
土民,どみん,infödd,n
土地改革,とちかいかく,jordreform,n
土牢,つちろう,fängelsehåla,n
土踏まず,つちふまず,fotvalv,n
吐剤,とざい,kräkmedel,n
社会化,しゃかいか,socialisering,n/vs
社会心理学,しゃかいしんりがく,socialpsykologi,n
社会制度,しゃかいせいど,samhällsform,n
社会的,しゃかいてき,social,adj-na
社会政策,しゃかいせいさく,socialpolitik,n
徒費,とひ,förnöta,n/vs
宅扱い,たくあつかい,hembärning,n
石灰石,せっかいせき,kalksten,n
石灰岩,せっかいがん,kalksten,n
石材,せきざい,byggsten,n
石斧,せきふ,stenyxa,n
石油化学,せきゆかがく,petrokemi,n
石板,せきばん,skiffertäcka,n
石盤,せきばん,skiffertäcka,n
石細工,いしざいく,murverk,n
柘榴,ざくろ,granatäpple,n/uk
柘榴,せきりゅう,granatäpple,n/uk
柘榴,ザクロ,granatäpple,n/uk
石榴,ざくろ,granatäpple,n/uk
石榴,せきりゅう,granatäpple,n/uk
石榴,じゃくろ,granatäpple,n/uk
石榴,ザクロ,granatäpple,n/uk
若榴,ざくろ,granatäpple,n/uk
若榴,ザクロ,granatäpple,n/uk
石蝋,せきろう,paraffinera,n
図会,ずえ,tavelsamling,n
図案家,ずあんか,formgivare,n
図書館長,としょかんちょう,bibliotekschef,n
貯木場,ちょぼくじょう,brädgård,n
専用車,せんようしゃ,privat,n
専売特許,せんばいとっきょ,patent,n/adj-no
専門化,せんもんか,specialisering,n/vs
専門学校,せんもんがっこう,yrkesskola,n
専門ガッコ,せんもんガッコ,yrkesskola,n
専門ガッコウ,せんもんガッコウ,yrkesskola,n
専修学校,せんしゅうがっこう,yrkesskola,n
専業主婦,せんぎょうしゅふ,hemmafru,n/yoji
団子鼻,だんごばな,potatisnäsa,n
団子鼻,だんごっぱな,potatisnäsa,n
団結心,だんけつしん,kåranda,n
転化糖,てんかとう,invertsocker,n
転成,てんせい,ändring,n/vs
随身,ずいしん,passopp,n
垂訓,すいくん,instruktion,n
縁戚,えんせき,släkting,n
縁続き,えんつづき,frände,n
端艇,たんてい,båt,n
短艇,たんてい,båt,n
端綱,はづな,grimma,n
断裁,だんさい,skärning,n/vs
真砂,まさご,sand,n
至大,しだい,enorm,adj-na/n
至上権,しじょうけん,suveränitet,n
至近弾,しきんだん,kärnskott,n
窒素肥料,ちっそひりょう,kvävegödsel,n
脂肪質,しぼうしつ,tjockis,n
嗜虐性,しぎゃくせい,sadism,n
身共,みども,vi,pn/arch
身罷る,みまかる,avlida,v5r/vi
実存主義者,じつぞんしゅぎしゃ,existentialist,n
実用主義,じつようしゅぎ,pragmatism,n/adj-no
実用主義者,じつようしゅぎしゃ,pragmatiker,n
実在論,じつざいろん,realism,n
実利主義,じつりしゅぎ,utilitarism,n/adj-no
実利主義者,じつりしゅぎしゃ,utilitarist,n
実証主義者,じっしょうしゅぎしゃ,positivist,n
実業学校,じつぎょうがっこう,yrkesskola,n
実説,じっせつ,sannsaga,n
勝負師,しょうぶし,dobblare,n
勝ち戦,かちいくさ,seger,n
昇段,しょうだん,avancemang,n/vs
昇段,しょうだん,befordran,n/vs
昇段,しょうだん,uppflyttning,n/vs
昇段,しょうだん,upphöjelse,n/vs
昇華,しょうか,sublimation,n/vs
昇華,しょうか,sublimering,n/vs
乗り物酔い,のりものよい,rörelsesjuka,n/vs
乗物酔い,のりものよい,rörelsesjuka,n/vs
登山者,とざんしゃ,bergbestigare,n
登山家,とざんか,bergbestigare,n
証人席,しょうにんせき,vittnesbås,n
証人席,しょうにんせき,vittnesskrank,n
蒸気船,じょうきせん,ångfartyg,n
蒸汽船,じょうきせん,ångfartyg,n
蒸留器,じょうりゅうき,filmbild,n
取り入れ口,とりいれぐち,intag,n
取入れ口,とりいれぐち,intag,n
取入口,とりいれぐち,intag,n
取引所,とりひきじょ,aktiebörs,n
取引所,とりひきじょ,fondbörs,n
取り付け工事,とりつけこうじ,montering,n
取付け工事,とりつけこうじ,montering,n
取付工事,とりつけこうじ,montering,n
取り皿,とりざら,serveringsfat,n
取皿,とりざら,serveringsfat,n
取り前,とりまえ,anpart,n
取前,とりまえ,anpart,n
取り計らい,とりはからい,anordning,n
取計らい,とりはからい,anordning,n
趣意書,しゅいしょ,prospekt,n
宗教心,しゅうきょうしん,fromhet,n
宗教改革,しゅうきょうかいかく,reformation,n/adj-no
宗教改革,しゅうきょうかいかく,reformationen,n/adj-no
宗教裁判,しゅうきょうさいばん,räfst,n
雛菊,ひなぎく,bellis,n/uk
雛菊,ヒナギク,bellis,n/uk
ひな菊,ひなぎく,bellis,n/uk
ひな菊,ヒナギク,bellis,n/uk
総司令官,そうしれいかん,överbefälhavare,n
総同盟罷業,そうどうめいひぎょう,generalstrejk,n
総同盟罷業,そうどうめいひぎょう,storstrejk,n
総勘定,そうかんじょう,slutavräkning,n
総罷業,そうひぎょう,generalstrejk,n
総罷業,そうひぎょう,storstrejk,n
総締め,そうじめ,total,n
総攬,そうらん,reglering,n/vs
足温器,そくおんき,fotvärmare,n
速記術,そっきじゅつ,stenografi,n
数学的,すうがくてき,matematisk,adj-na
数学者,すうがくしゃ,matematiker,n
従属国,じゅうぞくこく,biland,n
送り手,おくりて,sändare,n
送気管,そうきかん,luftrör,n
送油管,そうゆかん,oljeledning,n
送風,そうふう,ventilation,n/vs
送風機,そうふうき,ventilator,n
方向舵,ほうこうだ,roder,n
方向舵,ほうこうだ,sidoroder,n
方位角,ほういかく,asimut,n
方位角,ほういかく,azimut,n
方法論,ほうほうろん,metodik,n
方法論,ほうほうろん,metodlära,n
方略,ほうりゃく,planlägga,n
防塞,ぼうさい,fort,n
防護,ぼうご,beskydd,n/vs/adj-no
放列,ほうれつ,batteri,n
砲列,ほうれつ,batteri,n
放熱器,ほうねつき,radiator,n
訪問者,ほうもんしゃ,besökare,n
傍題,ぼうだい,undertitel,n
病因,びょういん,sjukdomsorsak,n/adj-no
病毒,びょうどく,virus,n
病理,びょうり,patologi,n
余接,よせつ,cotangens,n
余接,よせつ,kotangent,n
余切,よせつ,cotangens,n
余切,よせつ,kotangent,n
除外例,じょがいれい,undantag,n
除外例,じょがいれい,avvikelse,n
除霜,じょそう,avfrostning,n/vs
斜頸,しゃけい,göktyta,n/adj-no
斜頸,しゃけい,nackspärr,n/adj-no
斜頚,しゃけい,göktyta,n/adj-no
斜頚,しゃけい,nackspärr,n/adj-no
茶代,ちゃだい,tipp,n
茶目っ気,ちゃめっけ,skämtsamhet,n
茶飲み茶碗,ちゃのみぢゃわん,tekopp,n
予約金,よやくきん,deponera,n
序数,じょすう,ordningstal,n/adj-no
野辺,のべ,fält,n
野べ,のべ,fält,n
野ざらし,のざらし,väderbiten,n
野晒し,のざらし,väderbiten,n
預金者,よきんしゃ,insättare,n
鉤十字,かぎじゅうじ,hakkors,n
鉤十字,かぎじゅうじ,svastika,n
かぎ十字,かぎじゅうじ,hakkors,n
かぎ十字,かぎじゅうじ,svastika,n
かぎ裂き,かぎざき,"gå sönder",n
鉤裂き,かぎざき,"gå sönder",n
鉤鼻,かぎばな,"böjd näsa",n
鉤鼻,かぎばな,"krokig näsa",n
鉤鼻,かぎはな,"böjd näsa",n
鉤鼻,かぎはな,"krokig näsa",n
かぎ鼻,かぎばな,"böjd näsa",n
かぎ鼻,かぎばな,"krokig näsa",n
かぎ鼻,かぎはな,"böjd näsa",n
かぎ鼻,かぎはな,"krokig näsa",n
鈎鼻,かぎばな,"böjd näsa",n
鈎鼻,かぎばな,"krokig näsa",n
鈎鼻,かぎはな,"böjd näsa",n
鈎鼻,かぎはな,"krokig näsa",n
局外,きょくがい,utsida,n/adj-no
局外中立,きょくがいちゅうりつ,neutralitet,n/yoji
供血,きょうけつ,blodgivning,n/vs
唯名論,ゆいめいろん,nominalism,n
堆積物,たいせきぶつ,fällning,n
推知,すいち,konjektur,n/vs
推服,すいふく,beundran,n/vs
推進器,すいしんき,propeller,n
推算,すいさん,värdering,n/vs
純量,じゅんりょう,nettovikt,n
鈍物,どんぶつ,dumming,n
頓知,とんち,snarfyndighet,n/uk
頓智,とんち,snarfyndighet,n/uk
春まき,はるまき,vårsådd,n/adj-no
春蒔き,はるまき,vårsådd,n/adj-no
春機発動期,しゅんきはつどうき,pubertet,n
吹き回し,ふきまわし,vindriktning,n
吹管,すいかん,blåsrör,n
吹管,すいかん,glasblåsarpipa,n
呑み屋,のみや,bookmaker,n
ノミ屋,ノミや,bookmaker,n
対人,たいじん,personlig,adj-no
対位法,たいいほう,kontrapunkt,n/adj-no
対流,たいりゅう,konvektion,n/adj-no
対称軸,たいしょうじく,symmetriaxel,n
対話体,たいわたい,dialogform,n
対顔,たいがん,möte,n
汗水,あせみず,svett,n
建白書,けんぱくしょ,inlaga,n
建築物,けんちくぶつ,byggande,n
建議者,けんぎしゃ,proponent,n
建議案,けんぎあん,förslag,n
健康保険法,けんこうほけんほう,sjukförsäkring,n
鍵束,かぎたば,nyckelknippa,n
荷受人,にうけにん,lastmottagare,n
荷受け人,にうけにん,lastmottagare,n
荷拵え,にごしらえ,emballage,n/vs
荷拵え,にごしらえ,emballering,n/vs
寒気団,かんきだん,luftmassa,n
寒冷前線,かんれいぜんせん,kallfront,n
献立表,こんだてひょう,meny,n
間引き,まびき,gallring,n/vs
間引き,まびき,utglesning,n/vs
間びき,まびき,gallring,n/vs
間びき,まびき,utglesning,n/vs
間欠泉,かんけつせん,gejser,n
間歇泉,かんけつせん,gejser,n
間けつ泉,かんけつせん,gejser,n
間接撮影,かんせつさつえい,genomlysning,n
見本組み,みほんぐみ,provsida,n
見込み違い,みこみちがい,felberäkning,n
見込み違い,みこみちがい,felräkning,n
見てくれ,みてくれ,utseende,n
見て呉れ,みてくれ,utseende,n
見取り図,みとりず,råskiss,n
見取図,みとりず,råskiss,n
見習工,みならいこう,lärling,n
見習い工,みならいこう,lärling,n
見場,みば,utseende,n
見端,みば,utseende,n
現代化,げんだいか,modernisering,n/vs
現実主義者,げんじつしゅぎしゃ,realist,n
現象学,げんしょうがく,fenomenologi,n
研ぎ物,とぎもの,skärpning,n
研磨紙,けんまし,sandpapper,n
看護人,かんごにん,sjukskötare,n
割引歩合,わりびきぶあい,diskontränta,n
割引歩合,わりびきぶあい,diskontsats,n
割増料金,わりましりょうきん,extraavgift,n
割り増し料金,わりましりょうきん,extraavgift,n
割増し料金,わりましりょうきん,extraavgift,n
彫金師,ちょうきんし,ciselör,n
調べ車,しらべぐるま,remskiva,n
調法,ちょうほう,behändig,adj-na/n
調音,ちょうおん,artikulering,n/vs
調剤師,ちょうざいし,apotekare,n
調理人,ちょうりにん,köksmästare,n
調理師,ちょうりし,köksmästare,n
熟眠,じゅくみん,"god sömn",n/vs
醜名,しゅうめい,skandal,n
毒人参,どくにんじん,hemlock,n
毒物学,どくぶつがく,giftlära,n
毒物学,どくぶつがく,toxikologi,n
毒消し,どくけし,antidot,n
毒消し,どくけし,motgift,n
毒害,どくがい,gift,n/vs
湖底,こてい,sjöbotten,n/adj-no
仮作,かさく,fiction,n/vs
仮作,かさく,fiktion,n/vs
仮作,かさく,skönlitteratur,n/vs
蝦腰,えびごし,"böjd av ålder",n/adj-no
海老腰,えびごし,"böjd av ålder",n/adj-no
家族手当,かぞくてあて,familjebidrag,n
家蠅,いえばえ,husfluga,n/uk
家蠅,イエバエ,husfluga,n/uk
家蝿,いえばえ,husfluga,n/uk
家蝿,イエバエ,husfluga,n/uk
処世,しょせい,handel,n
所々方々,しょしょほうぼう,allestädes,n/yoji
所々方々,しょしょほうぼう,"på alla håll",n/yoji
所所方方,しょしょほうぼう,allestädes,n/yoji
所所方方,しょしょほうぼう,"på alla håll",n/yoji
処々方々,しょしょほうぼう,allestädes,n/yoji
処々方々,しょしょほうぼう,"på alla håll",n/yoji
処処方方,しょしょほうぼう,allestädes,n/yoji
処処方方,しょしょほうぼう,"på alla håll",n/yoji
処断,しょだん,omdöme,n/vs
往古,おうこ,"gamla tiden",n
広告費,こうこくひ,annonskostnad,n
横断面,おうだんめん,tvärsnitt,n
鉱水,こうすい,mineralvatten,n
泳者,えいしゃ,simmare,n
光束,こうそく,ljusflöde,n
光学顕微鏡,こうがくけんびきょう,ljusmikroskop,n
光点,こうてん,ljuspunkt,n
光度計,こうどけい,fotometer,n
光速度,こうそくど,ljushastighet,n
光線療法,こうせんりょうほう,fototerapi,n/adj-no
辛辛,からがら,nödtorftigt,adv
新来,しんらい,nykomling,n/adj-no
新教徒,しんきょうと,protestant,n
新教徒,しんきょうと,protestantisk,n
新造,しんぞう,nysydd,n/vs
新造,しんぞ,nysydd,n/vs
新造語,しんぞうご,neologism,n
親交,しんこう,intimitet,n
尽忠,じんちゅう,lojalitet,n
蘚苔学,せんたいがく,bryologi,n
最大限度,さいだいげんど,maximal,n
七竈,ななかまど,rönn,n/uk
七竈,ナナカマド,rönn,n/uk
七竃,ななかまど,rönn,n/uk
七竃,ナナカマド,rönn,n/uk
切分法,せつぶんほう,synkopering,n
切り抜き帳,きりぬきちょう,klippbok,n
切り抜き帳,きりぬきちょう,urklippsbok,n
切り抜き帖,きりぬきちょう,klippbok,n
切り抜き帖,きりぬきちょう,urklippsbok,n
切開手術,せっかいしゅじゅつ,ingrepp,n
絶対主義者,ぜったいしゅぎしゃ,absolutistisk,n
絶縁体,ぜつえんたい,isolator,n
脆性,ぜいせい,skörhet,n
脆弱性,ぜいじゃくせい,sårbarhet,n
ぜい弱性,ぜいじゃくせい,sårbarhet,n
膝小僧,ひざこぞう,knä,n
悉皆,しっかい,samtliga,adv
未来形,みらいけい,futurum,n
未決拘留,みけつこうりゅう,häktning,n
物忘れ,ものわすれ,glömska,n/vs
物忘れ,ものわすれ,egenskap,n/vs
物忘,ものわすれ,glömska,n/vs
物忘,ものわすれ,egenskap,n/vs
物価水準,ぶっかすいじゅん,prisnivå,n
物価指数,ぶっかしすう,prisindex,n
物惜しみ,ものおしみ,närighet,n/vs
物断ち,ものだち,abstinens,n
物断ち,ものだち,avhållsamhet,n
物影,ものかげ,fason,n
物影,ものかげ,form,n
物影,ものかげ,"gestalt form",n
物質主義,ぶっしつしゅぎ,materialism,n/adj-no
物質主義者,ぶっしつしゅぎしゃ,materialist,n
文字多重放送,もじたじゅうほうそう,text-TV,n
文字盤,もじばん,urtavla,n
文字盤,もじばん,visartavla,n
文典,ぶんてん,grammatik,n
文典,ぶんてん,språklära,n
文章論,ぶんしょうろん,satslära,n
文章論,ぶんしょうろん,syntax,n
文筆家,ぶんぴつか,diktare,n
文集,ぶんしゅう,antologi,n
文集,ぶんしゅう,samlingsverk,n
文選工,ぶんせんこう,sättare,n
紋日,もんび,lovdag,n
紋日,もんぴ,lovdag,n
紋章学,もんしょうがく,heraldik,n
微分学,びぶんがく,differentialkalkyl,n
尾錠,びじょう,sölja,n
梶の木,かじのき,mullbärsträd,n/uk
梶の木,カジノキ,mullbärsträd,n/uk
楮の木,かじのき,mullbärsträd,n/uk
楮の木,カジノキ,mullbärsträd,n/uk
構の木,かじのき,mullbärsträd,n/uk
構の木,カジノキ,mullbärsträd,n/uk
穀の木,かじのき,mullbärsträd,n/uk
穀の木,カジノキ,mullbärsträd,n/uk
楫の木,かじのき,mullbärsträd,n/uk
楫の木,カジノキ,mullbärsträd,n/uk
火山島,かざんとう,vulkanö,n
火事場,かじば,brandplats,n
火炉,かろ,panncentral,n
火脹れ,ひぶくれ,brännblåsa,n
火膨れ,ひぶくれ,brännblåsa,n
火ぶくれ,ひぶくれ,brännblåsa,n
火のし,ひのし,järn,n
火熨斗,ひのし,järn,n
火縄,ひなわ,stubin,n
火縄,ひなわ,lunta,n
美女桜,びじょざくら,järnört,n
美美しい,びびしい,vacker,adj-i
美美しい,びびしい,skön,adj-i
美々しい,びびしい,vacker,adj-i
美々しい,びびしい,skön,adj-i
美食家,びしょくか,finsmakare,n
美術史,びじゅつし,konsthistoria,n
美術家,びじゅつか,artist,n
美術家,びじゅつか,konstnär,n
美術家,びじゅつか,konstnärinna,n
資本主義者,しほんしゅぎしゃ,kapitalist,n
妻室,さいしつ,hustru,n
自己批判,じこひはん,självkritik,n/vs/adj-no
自由港,じゆうこう,frihamn,n
自主性,じしゅせい,oavhängighet,n
自主権,じしゅけん,autonomi,n
自乗根,じじょうこん,kvadratrot,n
自叙,じじょ,självbiografi,n/vs
自動操縦装置,じどうそうじゅうそうち,autopilot,n
自然主義者,しぜんしゅぎしゃ,naturalist,n
自然地理学,しぜんちりがく,naturgeografi,n
自然法,しぜんほう,naturrätt,n
自然崇拝,しぜんすうはい,naturdyrkan,n
自壊,じかい,sönderfall,n/vs
自涜,じとく,masturbation,n
自涜,じとく,onani,n
自瀆,じとく,masturbation,n
自瀆,じとく,onani,n
堅木,かたぎ,lövträ,n
腎石,じんせき,njursten,n
腎臓結石,じんぞうけっせき,njursten,n
緊急事態,きんきゅうじたい,alarmberedskap,n
結合組織,けつごうそしき,bindväv,n
結合組織,けつごうそしき,stödjevävnad,n
結びの神,むすびのかみ,Amor,n
結びの神,むすびのかみ,amorin,n
結婚行進曲,けっこんこうしんきょく,bröllopsmarsch,n
詰草,つめくさ,vitklöver,n
